GeneSymbol	GeneName	GFOLD	E_FDR	log2fdc	X1stRPKM	X2ndRPKM	threshold
AT5G61150	VIP4	0	1	-0.670514	1.62364	1.39137
AT5G61160	ACT	0	1	0.693606	4.96759	11.478
AT5G61170	RPS19C	-0.546799	1	-1.22691	21.4227	12.6822
AT5G61180	NA	0	1	-1.18509	0.211426	0
AT5G61190	NA	0	1	-1.05956	1.42411	0.92336
AT5G61200	NA	0	1	0.399875	0.131448	0.325415
AT5G61210	SNAP33	0	1	-0.507015	4.75241	4.66549
AT5G61220	NA	0	1	1.03731	0.517457	1.92154
AT5G61230	NA	0	1	-0.185087	0.64188	0.794524
AT5G61240	NA	0	1	-0.725656	2.85256	2.35395
AT5G61250	NA	0	1	-1.50702	0.536659	0.16607
AT5G61260	NA	0	1	-1.18509	0.144626	0
AT5G61270	BHLH72	0	1	-0.992442	0.877532	0.543108
AT5G61280	NA	0	1	-0.185087	0	0
AT5G61290	NA	0	1	-0.185087	0.351553	0.435155
AT5G61300	NA	0	1	-0.600125	0.361871	0.298617
AT5G61310	NA	0	1	-1.18509	1.19015	0.631363
AT5G61320	NA	0	1	-1.18509	0.191189	0
AT5G61330	NA	0	1	0.399875	0.559852	1.10878
AT5G61340	NA	0	1	-0.507015	0.742395	0.689207
AT5G61345	NA	0	1	-1.77005	7.93435	0
AT5G61350	NA	0	1	0.814913	0	0.122893
AT5G61360	NA	0	1	-1.18509	0.296611	0
AT5G61370	NA	0	1	-1.77005	0.302581	0
AT5G61380	APRR1	0	1	-0.77005	2.33962	1.88869
AT5G61390	NEN2	0	1	-0.185087	0.147845	0.183004
AT5G61400	NA	0	1	-0.185087	0	0
AT5G61410	NA	0	1	-0.205407	26.6845	32.565
AT5G61412	NA	0	1	-0.185087	0	0
AT5G61420	MYB28	0	1	0.814913	0.577335	1.60792
AT5G61430	NAC100	0	1	-0.185087	0.174062	0.215456
AT5G61440	NA	0	1	-1.03308	1.29761	0.803096
AT5G61445	NA	0	1	0.399875	3.91283	9.68666
AT5G61450	NA	0	1	-0.922053	0.617592	0.38223
AT5G61455	NA	0	1	-1.05956	3.43726	2.12733
AT5G61460	SMC6B	0	1	-0.600125	0.543922	0.480907
AT5G61470	NA	0	1	-0.185087	0	0
AT5G61480	TDR	0	1	-0.00675003	2.83187	3.97901
AT5G61490	NA	0	1	-0.185087	0	0
AT5G61495	NA	0	1	-0.185087	0	0
AT5G61500	ATG3	0	1	-0.00451502	2.55685	3.61701
AT5G61510	NA	0	1	0.114473	2.11322	3.2697
AT5G61520	STP3	0	1	-1.53872	2.73099	1.22925
AT5G61530	NA	0	1	0.136841	1.56241	2.4614
AT5G61540	NA	0	1	0.399875	0.178078	0.440852
AT5G61550	PUB52	0	1	0.399875	0.0932843	0.230936
AT5G61560	PUB51	0	1	0.814913	0.175614	0.543441
AT5G61570	NA	0	1	1.39988	0.143392	0.887457
AT5G61580	PFK4	0	1	0.104419	1.1185	1.73061
AT5G61590	ERF107	0	1	-0.396591	4.77577	5.06699
AT5G61600	ERF104	0	1	0.814913	0	0.254545
AT5G61605	ESFL10	0	1	0.814913	0	0.655961
AT5G61610	NA	0	1	-0.185087	0	0
AT5G61620	NA	0	1	-0.185087	0	0
AT5G61630	NA	0	1	-0.185087	0	0
AT5G61640	MSRA1	0	1	-0.185087	0.868196	1.07466
AT5G61650	CYCU4-3	0	1	0.0701698	10.2253	15.1468
AT5G61660	NA	0	1	0.0701698	13.4755	19.9614
AT5G61670	NA	0	1	0.452343	1.04437	2.10069
AT5G61680	NA	0	1	-0.185087	0	0
AT5G61690	ABCA11	0	1	-1.18509	0.0894011	0
AT5G61700	ABCA12	0	1	3.13684	0	0.846745
AT5G61710	NA	0	1	-0.185087	0	0
AT5G61720	NA	0.323161	1	2.39988	0.170224	2.31776
AT5G61730	ABCA9	0	1	0.814913	0	0.116649
AT5G61740	ABCA10	0	1	0.814913	0	0.118845
AT5G61750	NA	0	1	-0.185087	0	0
AT5G61760	IPK2B	0	1	-1.30056	2.20144	1.1354
AT5G61770	PPAN	0	1	0.466989	1.19264	2.46042
AT5G61780	NA	0	1	-0.0406974	7.44381	10.1942
AT5G61790	CNX1	-0.0808768	1	-0.41758	28.0138	29.4906
AT5G61800	PCMP-E8	0	1	1.39988	0	0.434086
AT5G61810	NA	0	1	0.274344	1.00983	1.78567
AT5G61820	NA	0	1	0.442944	4.2772	8.27242
AT5G61830	NA	0	1	0.22995	0.372894	0.692356
AT5G61835	NA	0	1	-0.77005	7.71991	4.77788
AT5G61840	IRX10L	0	1	-0.310618	1.67484	1.88466
AT5G61850	LFY	0	1	-0.992442	1.2437	0.769731
AT5G61865	NA	0	1	-1.18509	0.163128	0
AT5G61880	NA	0	1	-0.185087	0	0
AT5G61890	ERF114	0	1	-0.185087	0	0
AT5G61900	BON1	0	1	-0.185087	0.797496	0.987147
AT5G61910	NA	0	1	-0.185087	0.573044	0.709319
AT5G61920	FLXL4	0	1	-0.600125	0.519969	0.429081
AT5G61930	APO3	0	1	-1.18509	0.448973	0.222297
AT5G61940	NA	0	1	-1.77005	0.147845	0
AT5G61950	NA	0	1	-0.185087	0	0
AT5G61960	ML1	0	1	-0.557056	1.30088	1.22685
AT5G61970	NA	0	1	0.0779471	3.56431	5.32474
AT5G61980	AGD1	0	1	1.62227	0.0771782	0.573191
AT5G61990	NA	0	1	0.814913	0.0810087	0.300819
AT5G61997	NA	0	1	-0.185087	0	0
AT5G62000	ARF2	0	1	-0.507015	6.19986	6.12112
AT5G62020	HSFB2A	0	1	-0.185087	0.325697	0.403151
AT5G62030	NA	0	1	-0.77005	0.627497	0.466032
AT5G62040	BFT	0	1	0.814913	0	0.561211
AT5G62050	OXA1	0	1	-0.185087	0.847586	1.04915
AT5G62060	NA	0	1	-0.185087	0	0
AT5G62065	LTP14	0	1	-0.185087	0	0
AT5G62070	NA	0	1	0.952416	0.694557	2.14932
AT5G62080	NA	0	1	0.814913	0	0.505813
AT5G62090	SLK2	0	1	-0.77005	0.921678	0.726002
AT5G62100	BAG2	0	1	0.551878	0.336439	0.832893
AT5G62110	NA	0	1	-0.185087	0	0
AT5G62120	NA	0	1	-0.185087	0	0
AT5G62130	NA	0	1	0.814913	0.0972876	0.36127
AT5G62140	NA	0	1	0.984838	1.66621	5.00881
AT5G62150	NA	0	1	-0.185087	0	0
AT5G62160	ZIP12	0	1	-1.18509	0.171142	0
AT5G62162	p_MI0001022	0	1	-0.185087	0	0
AT5G62165	AGL42	0	1	-0.185087	0.178189	0.220563
AT5G62170	NA	0	1	-0.600125	0.312285	0.257699
AT5G62180	CXE20	0	1	-0.77005	0.420672	0.260356
AT5G62190	RH7	-0.238585	1	-0.91444	7.21363	5.32865
AT5G62200	NA	0	1	-0.885527	2.8351	2.0471
AT5G62210	NA	0	1	-0.507015	0.926639	0.860251
AT5G62220	XLT2	0	1	-0.922053	1.21375	0.834662
AT5G62230	ERL1	0	1	-0.77005	0.162571	0.100616
AT5G62240	NA	0	1	-1.18509	0.186569	0
AT5G62250	MAP65-9	0	1	-1.18509	0.133725	0
AT5G62260	AHL6	0	1	-0.185087	0	0
AT5G62270	NA	0	1	-0.489942	2.6985	2.67218
AT5G62280	NA	0	1	-0.185087	0.220399	0.272811
AT5G62290	NA	0	1	-0.547657	1.83985	1.70803
AT5G62300	RPS20A	-0.13312	1	-0.819803	21.0775	16.6436
AT5G62310	IRE	0	1	-0.185087	0.14179	0.175509
AT5G62320	NA	0	1	-0.185087	0	0
AT5G62330	NA	0	1	-0.185087	0	0
AT5G62340	NA	0	1	-0.185087	0.305821	0.378547
AT5G62350	NA	0	1	0.104419	14.3513	21.7754
AT5G62360	NA	0	1	-0.533011	3.84795	3.66387
AT5G62370	NA	0	1	-0.185087	0	0
AT5G62380	NAC101	0	1	-0.77005	0.409221	0.253269
AT5G62390	BAG7	0	1	-0.232393	8.65135	10.3576
AT5G62400	NA	0	1	-0.185087	0	0
AT5G62410	SMC2-1	0	1	1.07795	0.282459	0.961482
AT5G62420	NA	0	1	-0.185087	0	0
AT5G62430	CDF1	0	1	2.13684	0	0.991762
AT5G62440	NA	-0.059555	1	-0.0696101	2.48576	3.35661
AT5G62460	NA	0	1	0.814913	0.503768	1.45499
AT5G62470	NA	0	1	-0.77005	0.798313	0.592895
AT5G62480	GSTU9	0	1	1.39988	0	0.685864
AT5G62490	HVA22B	0	1	-0.185087	0	0
AT5G62500	EB1B	0	1	-0.185087	0.968916	1.19933
AT5G62510	NA	0	1	-0.185087	0	0
AT5G62520	SRO5	0	1	0.136841	0.4806	0.793187
AT5G62530	ALDH12A1	0	1	-0.507015	3.19948	3.14096
AT5G62540	UBC3	0	1	-0.377732	2.27988	2.4189
AT5G62550	NA	0	1	-0.33709	1.37841	1.51662
AT5G62560	PUB41	0	1	-0.670514	0.792701	0.654141
AT5G62570	CBP60A	0	1	0.399875	0.287264	0.59263
AT5G62573	NA	0	1	-0.185087	0	0
AT5G62575	SDH7B	0	1	-0.922053	1.50732	0.932884
AT5G62580	NA	0	1	-0.185087	0.537517	0.665343
AT5G62600	MOS14	0	1	-0.822517	1.01622	0.774084
AT5G62610	BHLH79	0	1	-1.18509	2.86592	1.65548
AT5G62620	GALT6	-0.0696087	1	-0.0781721	1.20947	1.62185
AT5G62623	NA	0	1	-0.185087	0	0
AT5G62627	NA	0	1	-0.185087	0	0
AT5G62630	HIPL2	-0.0151609	1	-0.0330842	0.918076	1.27845
AT5G62640	NA	0	1	-0.33709	1.22125	1.34371
AT5G62650	NA	0	1	1.22995	0.732777	2.72111
AT5G62660	NA	0	1	-0.185087	0	0
AT5G62670	AHA11	0	1	-0.0622305	7.71991	10.4147
AT5G62680	NPF2.11	-0.178566	1	-0.710549	11.272	9.64803
AT5G62690	TUBB2	-0.0765459	1	-0.534095	17.7874	17.247
AT5G62700	TUBB2	0	1	-0.364256	19.952	21.7913
AT5G62710	NA	0	1	0.622268	0.352783	0.873355
AT5G62720	NA	0	1	-0.148561	5.34953	6.79594
AT5G62730	NPF4.7	0	1	-0.185087	0	0
AT5G62740	HIR1	0	1	-0.185087	4.70008	5.81779
AT5G62750	NA	0	1	-0.185087	0	0
AT5G62760	NA	0	1	-1.4652	1.09256	0.507143
AT5G62770	NA	0	1	0.814913	0.209258	0.777062
AT5G62780	NA	0	1	-0.185087	0	0
AT5G62790	DXR	0	1	-0.0122507	8.06714	11.28
AT5G62800	NA	0	1	-1.77005	1.32731	0.32859
AT5G62810	PEX14	0	1	-0.618047	3.87203	3.50245
AT5G62820	NA	0	1	-0.185087	0.248596	0.307714
AT5G62830	NA	0	1	0.814913	0	0.366767
AT5G62840	NA	0	1	0.814913	0.7432	2.14652
AT5G62848	p_MI0001431	0	1	-0.185087	0	0
AT5G62850	SWEET5	0	1	-0.185087	0	0
AT5G62860	NA	0	1	-0.185087	0	0
AT5G62865	NA	0	1	-1.18509	0.853496	0.352154
AT5G62880	ARAC10	0	1	-0.448122	1.0714	1.06095
AT5G62890	NAT6	0	1	0.15595	4.76964	7.51405
AT5G62900	NA	0	1	-1.77005	1.4648	0.362629
AT5G62910	NA	0	1	-0.448122	0.847586	0.839319
AT5G62920	ARR6	0	1	-1.77005	0.391551	0
AT5G62930	NA	0	1	-0.69966	1.85211	1.52837
AT5G62940	DOF5.6	0	1	-0.185087	0.519339	0.642842
AT5G62950	NA	0	1	0.551878	0.329264	0.815131
AT5G62960	NA	0	1	-0.77005	0.297228	0.183956
AT5G62970	NA	0	1	-0.185087	0	0
AT5G62980	FOLB2	0	1	-0.992442	1.91917	1.18778
AT5G62990	NA	0	1	0.814913	0.157549	0.585046
AT5G62998	NA	0	1	-0.185087	0	0
AT5G63000	NA	0	1	0.329486	1.83492	3.40692
AT5G63010	NA	0	1	-1.18509	0.219046	0
AT5G63020	NA	0	1	1.17748	0.576074	2.02036
AT5G63030	GRXC1	0	1	-0.547657	3.13026	2.906
AT5G63040	NA	0	1	-0.185087	1.01831	1.26047
AT5G63050	NA	0	1	-0.992442	1.10426	0.683434
AT5G63060	NA	0	1	-1.18509	1.08525	0.53733
AT5G63063	NA	0	1	-0.185087	0	0
AT5G63070	RPS15F	0	1	-0.185087	0	0
AT5G63080	NA	0	1	0.399875	0.174488	0.431965
AT5G63085	NA	0	1	-0.185087	0	0
AT5G63087	NA	0	1	-0.185087	0	0
AT5G63090	LOB	0	1	-1.18509	0.679009	0.280161
AT5G63100	NA	0	1	-0.185087	0	0
AT5G63110	HDA6	0	1	-1.32259	1.53238	0.758719
AT5G63120	RH30	0	1	0.984838	0.302154	0.997357
AT5G63130	NA	0	1	0.814913	0	0.210956
AT5G63135	NA	0	1	-0.185087	0.340855	0.421913
AT5G63140	PAP29	0	1	-1.99244	1.10284	0.227518
AT5G63145	NA	0	1	-0.715602	150.753	127.676
AT5G63150	NA	0	1	0.551878	1.82399	4.06394
AT5G63160	BT1	0	1	1.03731	0.259198	0.962513
AT5G63170	NA	0	1	-0.185087	0	0
AT5G63180	NA	0	1	-0.159092	8.82906	11.1311
AT5G63190	NA	-0.059555	1	-0.0696101	1.20107	1.62185
AT5G63195	NA	0	1	-0.547657	1.50335	1.39564
AT5G63200	NA	0	1	-0.600125	0.384264	0.317097
AT5G63220	NA	0	1	0.399875	0.959156	1.8996
AT5G63225	NA	0	1	0.814913	0	0.556792
AT5G63230	NA	0	1	-0.185087	0	0
AT5G63240	NA	0	1	-0.185087	0	0
AT5G63250	NA	0	1	0.814913	0	0.614892
AT5G63260	NA	0	1	-0.185087	1.44846	1.79292
AT5G63270	NA	0	1	-1.18509	0.497625	0
AT5G63280	NA	0	1	0.399875	0.23665	0.585854
AT5G63290	NA	0	1	1.13684	0.177967	0.881154
AT5G63300	NA	0	1	-1.18509	0.30813	0
AT5G63310	NDPK2	0	1	-0.0807506	11.3672	15.1527
AT5G63320	GTE10	0	1	-0.62566	1.1285	1.00885
AT5G63340	NA	0	1	-0.185087	0	0
AT5G63350	NA	0	1	-0.185087	0	0
AT5G63370	CDKG1	0	1	-0.0406974	1.48554	2.04313
AT5G63375	NA	0	1	-0.185087	0	0
AT5G63380	4CLL9	0	1	0.59252	0.831951	1.88796
AT5G63390	NA	0	1	-1.18509	0.140293	0
AT5G63400	ADK1	0	1	0.0664515	4.82087	7.16077
AT5G63410	NA	0	1	-0.185087	0.963903	1.19313
AT5G63420	NA	0	1	-0.226907	2.87582	3.45501
AT5G63440	NA	0	1	-0.922053	0.955306	0.591243
AT5G63450	CYP94B1	0	1	0.814913	0	0.185597
AT5G63460	NA	0	1	-1.18509	0.275445	0
AT5G63470	NFYC4	0	1	-0.185087	1.07114	1.32586
AT5G63480	MED30	0	1	-0.77005	0.501557	0.310415
AT5G63490	CBSCBSPB1	0	1	-1.30056	1.6408	0.846249
AT5G63500	NA	0	1	0.22995	1.11795	2.07571
AT5G63510	GAMMACAL1	0	1	-0.885527	6.02101	4.47171
AT5G63520	NA	0	1	-1.18509	0.413566	0.170639
AT5G63530	NA	0	1	0.218268	4.82494	7.96313
AT5G63540	RMI1	0	1	-1.18509	0.119915	0
AT5G63550	NA	0	1	0.399875	0.931279	1.81145
AT5G63560	NA	1.74489	1	4.62227	0	5.70945
AT5G63570	GSA1	0	1	-0.120382	15.7392	20.384
AT5G63580	FLS2	0	1	0.22995	0.413966	0.768615
AT5G63590	FLS3	0	1	-0.185087	0.611641	0.757094
AT5G63595	FLS4	0	1	-0.185087	0	0
AT5G63600	FLS5	0	1	-0.185087	0	0
AT5G63610	CDKE-1	0	1	-0.507015	0.570988	0.53008
AT5G63620	NA	0	1	0.104419	1.21677	1.88266
AT5G63625	NA	0	1	-0.185087	0	0
AT5G63630	RH31	0	1	-0.77005	0.232887	0.144135
AT5G63640	NA	0	1	-1.5636	1.18974	0.490889
AT5G63650	SRK2H	0	1	0.984838	0.508854	1.67963
AT5G63660	PDF2.5	0	1	-0.185087	0	0
AT5G63670	NA	0	1	-0.77005	2.89619	2.24058
AT5G63680	NA	0	1	0.0373052	2.19919	3.20256
AT5G63690	NA	0	1	-1.18509	0.336043	0
AT5G63700	NA	0	1	-0.185087	0.366514	0.453674
AT5G63710	NA	0	1	-0.962695	1.09554	0.739672
AT5G63715	p_MI0000207	0	1	-0.185087	0	0
AT5G63720	NA	0	1	0.814913	0	0.228252
AT5G63730	ARI14	0	1	-1.18509	0.187795	0
AT5G63740	NA	0	1	-0.77005	0.838874	0.519182
AT5G63750	ARI13	0	1	-0.185087	0	0
AT5G63760	ARI15	0	1	1.03731	0.268834	0.998296
AT5G63770	DGK2	0	1	-2.50702	0.269151	0
AT5G63780	NA	0	1	-0.426095	1.38602	1.42969
AT5G63790	NAC102	0	1	0.551878	1.4417	3.12295
AT5G63800	BGAL6	0	1	0.108644	3.25079	4.96276
AT5G63810	BGAL10	0	1	-0.600125	2.95713	2.71137
AT5G63820	NA	0	1	-0.185087	0	0
AT5G63830	NA	0	1	0.22995	0.364332	0.67646
AT5G63840	PSL5	0	1	-0.377732	4.2058	4.54138
AT5G63850	AAP4	0	1	-0.292002	3.67072	4.20708
AT5G63860	UVR8	0	1	-0.152666	5.56015	7.04245
AT5G63870	PP7	0	1	0.30034	1.45239	2.59679
AT5G63880	VPS20.1	0	1	0.30034	1.00399	1.86413
AT5G63890	HISN8	0	1	-0.507015	3.69557	3.6214
AT5G63900	NA	0	1	1.81491	0	0.603007
AT5G63905	NA	0	1	0.814913	0	0.45621
AT5G63910	FLCY	0	1	0.0779471	0.608384	0.941329
AT5G63920	TOP3A	0	1	-0.77005	0.184401	0.114126
AT5G63930	NA	0	1	2.13684	0	0.291178
AT5G63940	NA	0	1	0.00755781	0.652386	0.942117
AT5G63950	CHR24	0	1	0.622268	0.534185	1.22798
AT5G63960	POLD1	0	1	1.62227	0.0795423	0.590749
AT5G63970	NA	0	1	-1.18509	0.507047	0.209209
AT5G63980	SAL1	-0.254985	1	-1.14856	10.2205	6.32552
AT5G63990	SAL3	0	1	-0.507015	0.705711	0.655151
AT5G64000	SAL2	0	1	-1.18509	0.626854	0.258642
AT5G64010	NA	0	1	-0.185087	0	0
AT5G64020	TBL14	0	1	-0.600125	0.471347	0.388958
AT5G64030	NA	0	1	-0.255477	3.65972	4.30905
AT5G64040	PSAN	0	1	-0.193599	47.419	58.3483
AT5G64050	OVA3	0	1	-0.522122	6.13851	5.98163
AT5G64060	NA	0.595806	1	3.62227	0	2.63098
AT5G64070	PI4KB1	0	1	0.177483	0.782731	1.26698
AT5G64080	NA	0	1	1.39988	0.558976	2.76762
AT5G64090	NA	0	1	-0.547657	1.23119	1.14298
AT5G64100	PER69	0	1	-1.77005	0.993173	0.245871
AT5G64110	PER70	0	1	1.39988	0.398377	1.97246
AT5G64120	PER71	0	1	0.814913	2.55413	6.58649
AT5G64130	NA	0	1	-0.507015	6.31823	6.19143
AT5G64140	RPS28C	0	1	-1.06961	6.80792	4.39664
AT5G64150	NA	0	1	-0.40748	0.919924	0.948908
AT5G64160	NA	0	1	-0.185087	0.788325	0.975795
AT5G64170	LNK1	0	1	-0.185087	0.428401	0.530278
AT5G64180	NA	0	1	-0.185087	0.267952	0.331673
AT5G64190	NA	0	1	-1.77005	0.350905	0
AT5G64200	SC35	0	1	-0.563599	2.08114	1.93204
AT5G64210	AOX2	0	1	0.814913	0	0.267042
AT5G64220	CMTA2	0	1	-0.670514	1.49157	1.2924
AT5G64230	NA	0	1	0.399875	0.188539	0.46675
AT5G64240	AMC3	0	1	-1.64452	1.7556	0.651929
AT5G64250	NA	0	1	-0.922053	1.55425	1.06881
AT5G64260	EXL2	0	1	0.15595	2.36482	3.76353
AT5G64270	NA	0	1	-0.275285	4.01262	4.66119
AT5G64280	DIT2-2	-0.0781707	1	-0.0855516	1.73194	2.30871
AT5G64290	DIT2-1	0	1	-0.000662699	5.41551	7.63871
AT5G64300	RIBA1	0	1	-0.214835	5.57566	6.75781
AT5G64310	AGP1	0	1	0.329486	1.81165	3.36371
AT5G64320	NA	0	1	-0.185087	0.114898	0.142222
AT5G64330	RPT3	0	1	0.622268	1.06545	2.39785
AT5G64340	SAC51	0	1	0.814913	0.346787	1.00159
AT5G64350	FKBP12	0	1	-0.423874	23.203	24.2641
AT5G64360	NA	0	1	1.39988	0.113981	0.705433
AT5G64370	PYD3	0	1	0.119767	2.9466	4.55916
AT5G64380	NA	0	1	-1.18509	1.33922	0.710441
AT5G64390	HEN4	0	1	-0.185087	0.708775	0.877328
AT5G64395	NA	0	1	-0.185087	0	0
AT5G64400	NA	-0.173326	1	-0.840439	6.76709	5.26899
AT5G64401	NA	0	1	-0.185087	0	0
AT5G64410	OPT4	0	1	-1.05956	2.14764	1.39248
AT5G64420	NA	0	1	-0.185087	1.28117	1.58584
AT5G64430	NA	0	1	0.399875	1.38965	2.65837
AT5G64440	FAAH	0	1	-0.40748	2.39729	2.52227
AT5G64450	NA	0	1	-0.185087	0	0
AT5G64460	NA	0	1	-0.600125	2.64805	2.4037
AT5G64470	TBL12	0	1	1.39988	0	0.427008
AT5G64480	NA	0	1	-0.185087	1.18644	1.46859
AT5G64490	APUM26	0	1	0.814913	0	0.326165
AT5G64500	NA	0	1	-0.305382	3.6797	4.17519
AT5G64505	NA	0	1	-0.185087	0	0
AT5G64510	NA	0	1	-1.05956	1.68418	1.04234
AT5G64520	XRCC2	0	1	-1.18509	0.124623	0
AT5G64530	NAC104	0	1	-0.185087	0.197536	0.244511
AT5G64540	NA	0	1	1.13684	0.469025	1.74169
AT5G64550	NA	0	1	-0.644519	1.12766	0.977079
AT5G64560	MRS2-2	0	1	-1.40748	0.937025	0.386619
AT5G64570	BXL4	-0.087044	1	-1.02462	2.77562	1.87401
AT5G64572	NA	0	1	-1.03308	3.55477	2.32948
AT5G64580	FTSHI4	0	1	0.399875	1.22389	2.33067
AT5G64590	NA	0	1	-0.185087	0	0
AT5G64600	NA	0	1	-0.77005	0.285066	0.176429
AT5G64610	HAM1	0	1	0.104419	1.36261	2.10831
AT5G64620	C/VIF2	0	1	-0.26309	4.68683	5.4791
AT5G64630	FAS2	0	1	0.22995	0.298315	0.553885
AT5G64640	PME64	0	1	-1.4652	2.00271	0.929614
AT5G64650	NA	0	1	-0.600125	0.83276	0.687197
AT5G64660	PUB27	0	1	1.81491	0	0.645581
AT5G64667	IDL2	0	1	-1.18509	0.329454	0
AT5G64670	NA	0	1	0.355481	2.1525	3.99657
AT5G64680	NA	0	1	-0.863159	1.74625	1.23515
AT5G64687	NA	0	1	-0.185087	0	0
AT5G64690	NA	0	1	-0.185087	0.1831	0.226643
AT5G64700	NA	0	1	1.39988	0	0.439755
AT5G64710	NA	0	1	-0.600125	0.298471	0.2463
AT5G64720	EC1.5	0	1	-0.185087	0	0
AT5G64730	NA	0	1	-1.40748	1.40823	0.58104
AT5G64735	NA	-0.644362	1	-0.970785	1110.81	795.517
AT5G64740	CESA6	0	1	0.272902	6.16186	10.5086
AT5G64750	ABR1	0	1	0.814913	0.174381	0.647551
AT5G64760	RPN5B	0	1	-0.185087	0.784716	0.971327
AT5G64770	RGF9	0	1	0.780147	8.3276	20.6159
AT5G64780	NA	0	1	-0.185087	0.578212	0.715715
AT5G64790	NA	0	1	-0.185087	0	0
AT5G64800	CLE21	0	1	1.39988	1.13049	5.13086
AT5G64810	WRKY51	0	1	-0.185087	0.301623	0.373351
AT5G64813	NA	0	1	0.0559208	1.35309	2.00983
AT5G64816	NA	0	1	0.22995	0.585921	1.08789
AT5G64820	NA	0	1	-0.185087	0	0
AT5G64830	NA	0	1	-0.670514	0.996406	0.82224
AT5G64840	ABCF5	0	1	0.492985	1.39141	2.82949
AT5G64850	NA	0	1	0.814913	0.629155	1.94693
AT5G64855	NA	0	1	-0.185087	0	0
AT5G64860	DPE1	0	1	0.0664515	2.82529	4.19659
AT5G64870	FLOT3	0	1	-0.185087	0.153568	0.190088
AT5G64880	NA	0	1	-1.18509	0.816882	0.337048
AT5G64890	PEP2	0	1	-0.185087	0	0
AT5G64900	PEP1	0	1	0.814913	0	0.511669
AT5G64905	PEP3	0	1	0.814913	0	0.681239
AT5G64910	NA	0	1	0.814913	0	0.204372
AT5G64920	CIP8	0	1	-0.185087	1.10213	1.36423
AT5G64930	CPR5	0	1	1.39988	0.289545	1.43361
AT5G64940	NA	0	1	-0.243981	2.40031	2.84732
AT5G64950	NA	0	1	-1.18509	0.210181	0
AT5G64960	CDKC-2	0	1	0.245547	2.80536	4.73522
AT5G64970	NA	0	1	0.814913	0.245603	0.760024
AT5G64980	NA	0	1	-0.185087	0.189414	0.234458
AT5G64990	RABH1A	0	1	0.814913	0	0.377335
AT5G65000	NA	0	1	0.22995	1.01218	1.75403
AT5G65005	NA	0	1	-1.18509	0.350474	0
AT5G65010	ASN2	0	1	0.246629	5.38937	9.0535
AT5G65015	NA	-1.299	1	-3.27255	62.6053	4.84333
AT5G65020	ANN2	0	1	-0.267549	2.95546	3.4431
AT5G65030	NA	0	1	-0.185087	0	0
AT5G65040	NA	0	1	-0.185087	0.357046	0.441954
AT5G65050	AGL31	0	1	0.399875	0.590856	1.14929
AT5G65060	NA	0	1	1.39988	0	0.48301
AT5G65070	NA	0	1	-1.18509	0.520601	0.214801
AT5G65080	NA	0	1	1.13684	0.232793	1.15261
AT5G65090	IP5P5	0	1	1.39988	0	0.338176
AT5G65100	EIL5	0	1	-0.185087	0	0
AT5G65110	ACX2	0	1	-0.639653	3.83405	3.42753
AT5G65120	NA	0	1	-0.185087	0.18829	0.233067
AT5G65130	ERF057	0	1	-0.185087	0	0
AT5G65140	TPPJ	0	1	-0.77005	0.268455	0.166148
AT5G65158	PLAT3	0	1	-0.185087	0	0
AT5G65160	NA	0	1	0.814913	0	0.146282
AT5G65165	SDH2-3	0	1	2.62227	0	1.71355
AT5G65170	NA	0	1	-0.185087	0.128491	0.159048
AT5G65180	NA	0	1	-0.40748	0.844662	0.871274
AT5G65200	PUB38	0	1	1.39988	0.288231	1.4271
AT5G65205	NA	0	1	1.13684	0.241247	1.19447
AT5G65207	NA	0	1	1.39988	1.10284	5.46043
AT5G65210	TGA1	0	1	0.399875	0.0966621	0.239298
AT5G65220	RPL29	0	1	0.313719	31.1666	54.6878
AT5G65225	NA	0	1	-0.185087	0	0
AT5G65230	NA	0	1	-0.185087	0	0
AT5G65240	NA	0	1	0.136841	0.23166	0.382334
AT5G65250	NA	0	1	-0.33709	2.02739	2.23068
AT5G65260	PABN2	0	1	-0.377732	1.95259	2.07166
AT5G65270	RABA4A	0	1	0.707998	3.13621	7.46544
AT5G65274	ARPC5B	0	1	-0.185087	0	0
AT5G65280	GCL1	0	1	0.814913	0.125279	0.465215
AT5G65290	NA	0	1	-0.922053	0.864983	0.594823
AT5G65300	NA	0	1	0.814913	0	0.363748
AT5G65305	NA	0	1	-0.185087	0	0
AT5G65310	ATHB-5	0	1	-0.863159	1.8759	1.3932
AT5G65320	BHLH99	0	1	-0.185087	0	0
AT5G65330	NA	0	1	-0.185087	0	0
AT5G65340	NA	0	1	-1.18509	0.238627	0
AT5G65350	NA	0	1	-1.18509	0.46445	0
AT5G65360	HTR13	0	1	0.484764	8.2965	16.6268
AT5G65370	NA	0	1	-0.185087	0	0
AT5G65380	DTX27	0	1	0.399875	0.723863	1.43361
AT5G65390	AGP7	0	1	0.492985	1.18154	2.5594
AT5G65400	NA	0	1	0.399875	0.243717	0.60335
AT5G65410	ZHD1	0	1	-0.185087	0.919628	1.13832
AT5G65420	CYCD4-1	0	1	2.13684	0	0.700125
AT5G65430	GRF8	0	1	-0.575877	10.3479	9.71691
AT5G65440	NA	0	1	1.51535	0.481101	2.12682
AT5G65445	NA	0	1	-0.185087	10.4501	12.9352
AT5G65450	UBP17	0	1	0.814913	0.103529	0.384447
AT5G65460	KCA2	0	1	1.00756	0.376746	1.16585
